,CT0013ZZ,CT0024ZZ,CT0053ZZ,CT0059ZZ,CT0061ZZ,IA0027ZZ,IA0030ZZ,IA0087ZZ,IA0112ZZ,IA0119ZZ,IA0121ZZ,IL0032ZZ,IL0054ZZ,IL0154ZZ,IL0173ZZ,IL0205ZZ,IL0214ZZ,IL0236FC,IL0302ZZ,IL0303ZZ,IL0311ZZ,IL2125ZZ,IN0031ZZ,IN0048ZZ,IN0096ZZ,IN0133ZZ,IN0300ZZ,IN1703ZZ,MA0011ZZ,MA0013ZZ,MA0050ZZ,MA0051ZZ,MA0076ZZ,MA0113ZZ,MA0131ZZ,MA0153ZZ,MA0158ZZ,MI0000BC,MI0000MC,MI0029ZZ,MI0072ZZ,MI0073ZZ,MI0118ZZ,MI0137ZZ,NE0036ZZ,NE0051ZZ,NE0056ZZ,NE0531ZZ,NJ0000FB,NJ0145ZZ,NY0281ZZ,NY0300ZZ,NY0304ZZ,NY0371ZZ,OH0033ZZ,OH0046ZZ,OH0192ZZ,OH0194ZZ,OH0195ZZ,OH0215ZZ,OH0301ZZ,OH0302ZZ,PA0000ER,PA0000NC,PA0158ZZ,PA0233ZZ,PA0267ZZ,RI0009ZZ,RI0010ZZ
Mon-00:00,9.476873253414819e-05,0.00013535381161575586,7.021647099676749e-05,0.0001786114205354454,0.00016875683944671008,0.00011115341964273786,0.00013772734999150093,0.00011648763006395644,0.00010418055082465727,8.974685849572026e-05,5.613725490196078e-05,0.00042253177369163455,0.0003271253854426441,0.00017147111025125542,4.415015025866171e-05,0.0001372700077244105,0.0001839288654701136,0.00013970335008609708,0.00018042762837614163,0.00011358836205612886,0.0001238358886996025,0.0001804167737762557,8.137446516296023e-05,7.603837792022613e-05,7.724384432088959e-05,8.278070770890988e-05,,0.0002707381286670172,0.00014159100980603816,0.00010857051601285147,0.00028044437345901987,0.00018744248923625704,,0.00014353981866588146,0.00015537808987259953,0.00018156943612420532,0.00018684138412097354,7.234569580902463e-05,0.00017376845251317676,8.345457018674578e-05,0.00014678326952082606,0.00015405335327095274,0.00010923018812300777,9.57512174999846e-05,5.903787485618099e-05,0.0001720152472431399,0.00010300077764054709,0.000131793112151796,0.00011940075744855507,0.0001368110088998579,0.00015372913769123782,0.00019349186140430136,0.00016147953792352692,0.0001588308029535539,0.00019533845903327597,9.015916332032501e-05,0.0002373924062755222,4.350296934049385e-05,0.00021331628404900677,,0.00019890060710599762,,0.0001130689899368599,0.00013227933992871122,0.00010426997679386796,0.00014756993033681562,0.00019173710116424277,0.00013568189745378446,0.00010975709311196123
Mon-00:15,9.462247642926166e-05,0.00013236240975937735,6.893980788773535e-05,0.0001798686091692907,0.00016910141503182592,0.00011412615068072201,0.0001366224715281319,0.00011733032918488819,0.00010540482502258489,8.965580040065562e-05,6.238562091503268e-05,0.0004250047557346982,0.0003249217475779382,0.0001730146446506229,3.4773287081368525e-05,0.00013725431325077586,0.00018409352873373952,0.00014247385588889977,0.00017834401106069754,0.00011276997978464753,0.00013936999179758977,0.00016884064580862903,7.883013751694751e-05,7.696547685957434e-05,7.8762539346336e-05,8.284004474803911e-05,,0.00027009514895144616,0.0001427481147332977,0.00010776908545720837,0.0002701241034417471,0.00018176241380485532,,0.00014199087194964849,0.00015665298702027214,0.00018307000997647147,0.00017438529184624196,7.234569580902463e-05,0.00017759163149498174,8.588751206430842e-05,0.00017024886877828053,0.00015081600749171156,0.00011124315958211265,9.713156387949982e-05,6.315679635777501e-05,0.00017152332548434478,0.00010694387264992453,0.00013784649860326144,0.00011940075744855507,0.0001250317852067908,0.00014803290926941013,0.0001647603597683683,0.0001592146135472783,0.0001549421443475695,0.00017872027673498489,9.01827291065739e-05,0.0002373924062755222,5.5304558671705554e-05,0.0002274295230165338,,0.00020757205877172265,,0.00010711799046649885,0.00013136905774123312,0.00010911974315637345,0.00014248131204933924,0.000182496678995192,0.00013756307406115567,0.00010704342710119103
Mon-00:30,9.391383077820436e-05,0.00013418574041469377,7.149313410579963e-05,0.00018108778977467084,0.00016829488096996138,0.00010721872620145096,0.00013752094412471772,0.00011963666362112248,0.00010439405832086843,9.07029684938991e-05,6.941176470588235e-05,,0.0003240604665815214,0.0001732417587039358,6.005528555168115e-05,0.00013458966457498002,0.00020796970195949283,0.00014132869482437596,0.0001784219032967889,0.00011464380120100874,0.0001403416619345069,0.00017288731518413174,7.566953673868259e-05,7.622813501307517e-05,7.830288588827112e-05,8.301489122333987e-05,,0.0002699644448781169,0.00014110241230811185,0.00010709793464579669,0.0002723104310143312,0.00018176241380485532,,0.00014364717140859067,0.00015832628952659245,0.00018607115768100378,0.0001806133379836078,7.234569580902463e-05,0.00017550192855267675,8.588751206430842e-05,0.0001474987430869784,0.00015012624641588565,0.00011536122934055608,9.619081041478115e-05,6.727571785936903e-05,0.00017468001771850887,0.00010713599560861807,0.0001461740619340139,0.00011940075744855507,0.00012548799641014135,0.00015271670211895605,0.0001676009966186154,0.00015818582747496822,0.00014986264990831617,0.00016613341196456313,9.315437475255925e-05,0.0002319971243147149,6.306888680514117e-05,0.00021736350660164148,,0.00018714339209548774,,0.0001130689899368599,0.00013058214713227768,0.00011396950951887892,0.00014756993033681562,0.00018512163304522538,0.00013512847343332172,0.0001089632613536239
Mon-00:45,9.32121497035702e-05,0.0001341173655151194,7.021647099676749e-05,0.00018068139623954413,0.00017717432874025441,0.00010946330514249068,0.00013594861708069253,0.00011945925327987367,0.00010422868257235806,8.908213440174831e-05,6.408823529411765e-05,,0.0003226529316918817,0.0001723417141222883,5.5002499292369025e-05,0.00013489263615297061,0.00020072451835995392,,0.00017976554436936499,0.00011105340212350543,0.00012933150356489367,0.00018187622830512551,8.270385434824715e-05,7.592633087492477e-05,7.59384284999853e-05,8.417473254818563e-05,,0.0002656888556406638,0.0001422443669253582,0.00010611705424890576,0.00036917627173502595,0.0001846024515205562,,0.00013942820862011853,0.00015585617630297675,0.00018457058382873764,0.00017230927646712008,7.126590930441233e-05,0.0001744348633857711,8.588751206430842e-05,0.0001545954673782728,0.00014743013651731074,0.00011362924474416377,9.502595075820543e-05,6.315679635777501e-05,0.00017493763551162196,0.00010568135034993825,0.00014382740472674064,0.00012126639428368875,0.00015212773913693818,0.00014465812402847093,0.0001243360439169302,0.0001596293180105351,0.00015291877726803288,0.00016968061930895472,9.075773429104688e-05,0.0002319971243147149,6.266397673779823e-05,0.00022902640656595697,,0.00018463824806927767,,0.0001130689899368599,0.00012964185564191567,0.00010911974315637345,0.00014502562119307746,0.00018623372176814143,0.0001357144518079293,0.00010695053189542813
Mon-01:00,9.492195321545788e-05,0.00013526264508299002,7.021647099676749e-05,0.00017949437627363442,0.0001796299031023162,0.00010601627319732254,0.0001385347611762706,0.00011823068666672581,0.00010439776076299928,0.00010082862866508833,5.9532679738562094e-05,0.0006151587697542451,0.0003221889262541726,0.00017124820201374458,5.3243961047173386e-05,0.00013565347694004164,,,0.0001810312932058497,0.00011182770849390264,0.00013143415988390434,0.00014872339190500277,7.881252971316888e-05,7.677029813550101e-05,8.034374724207925e-05,8.338673666854962e-05,,0.00025891422861407305,0.0001443502600171956,0.00010904246489276085,0.00036490797926708494,0.0001988026400990605,,0.0001413490559093084,0.00015541793040846428,0.00018532087075487074,0.00018684138412097354,7.126590930441233e-05,0.0001753621842121206,8.588751206430842e-05,0.00013622520013922728,0.00015140255614378245,0.00010893538223426013,9.594700257968391e-05,5.629192718845165e-05,0.00017526286340428508,0.00011102419834408306,0.00014186190877370106,0.00011753512061342141,0.00018256674893426075,0.0001526630123537593,0.00012260941585554507,0.0001567263867677376,0.00016245600230439027,0.00016752412849164468,9.08955941406029e-05,0.00022660184235390757,6.439490807831103e-05,0.00021635541810396098,,0.00018248669468426705,,0.00010711799046649885,0.00012847982874691157,0.00011154462633762619,0.00014248131204933924,0.00018987654222685812,0.00013674688989652364,0.00010914623675891441
Mon-01:15,9.374842208815413e-05,0.00013622274263118007,7.021647099676749e-05,0.00017807638444243684,0.00016885339634144033,0.00010498082755487862,0.0001386804594351764,0.00011583564705986712,0.00010372761873731913,8.928246221089055e-05,6.69607843137255e-05,0.0005653186701171166,0.00032708503714371287,0.00017113464498708813,4.6294121543900223e-05,0.00013404649931353737,,0.00013924276574596464,0.0001801452690203104,0.00011081396276896724,0.0001255568174648243,0.0001605482905309595,7.907664676984838e-05,7.655343288653068e-05,7.907510369782014e-05,8.379893130036725e-05,,0.0002612967169184678,0.00013971994651940564,0.00010900001891157576,0.00036436148551809193,0.0001760823383734536,,0.00014582796569619788,0.0001581270868472686,0.0001830700099764715,0.00017230927646712008,7.342548231363694e-05,0.00017367959773016418,8.471767898899477e-05,0.00013576594345825115,0.00014674037544148486,0.00011239013874302138,9.767705312671235e-05,6.041084869004566e-05,0.00017165971137481643,0.00010531997621334795,0.00014139974009407094,0.00011940075744855507,0.00021941515219504898,0.00015168892661376096,0.00012075444576779334,0.0001593422149205881,0.00015540583263662998,0.00016615101597123507,8.99659238730841e-05,0.00022660184235390757,6.292444520217089e-05,0.00023510467467586534,,0.00016603624891215426,,0.0001130689899368599,0.00012906501015314749,0.00011154462633762619,0.00014756993033681562,0.00018423514704652856,0.00013653296128357168,0.00010908993663420964
Mon-01:30,9.342631042858262e-05,0.00013417719355224698,7.021647099676749e-05,0.0001810468580517085,0.00018240165396280858,0.00011428647774793912,0.0001359729001238435,0.0001221558904668553,0.00010013378157566063,8.956474230559098e-05,7.047385620915032e-05,0.0005602722074864238,0.00032611512611171203,0.00017231647922747576,5.964576294663559e-05,0.00013469952589042255,0.00020335913057796808,0.00013897887471825957,0.0001811189219714525,0.00011226132006132507,0.0001247208025742949,0.00018437222724370405,8.185867976687268e-05,7.574741704452425e-05,7.600829582561115e-05,8.300065033394887e-05,,0.0002651046024096531,0.00013973699061817053,0.00010893529929669951,0.00036159834260786117,0.00019028252695195793,,0.000147297164660704,0.00015665298702027214,0.00018457058382873764,0.0001826893533627297,7.126590930441233e-05,0.00017619338031866556,8.471767898899477e-05,0.00016312797308272423,0.00014414999534285405,0.000113292981777311,9.542367768111658e-05,6.315679635777501e-05,0.0001746905089408528,0.00011412561182013634,0.0001409384241241818,0.00012126639428368875,0.00021211577294144042,0.00014996062750552238,0.00012245369419688695,0.00015745211957843695,0.00015485783738592216,0.00016807865470181015,9.232721565522312e-05,0.0002373924062755222,7.824946248780534e-05,0.0002169947662662067,,0.00016272084736496686,,0.00013092198834794303,0.00012925173470442502,0.00010911974315637345,0.00014756993033681562,0.00018742410790711009,0.00013623532147424716,0.00010721232747530535
Mon-01:45,9.433692879591179e-05,0.00013022854310182732,7.021647099676749e-05,0.00017967564533246793,0.00016848799475942188,0.00010221518564538324,0.00014163084917801898,0.00012053258584442887,0.00010010909862812178,8.91640866873065e-05,5.375163398692811e-05,0.000559306703611846,0.0003247774248163764,0.00017351513673107173,7.129306762543135e-05,0.00013524746773079747,0.0002059937427959822,0.0001430863350646078,0.0001796389694857165,0.00011206714784844084,0.00012420341977411825,0.00017966216944598773,8.122479883084184e-05,7.60528356034908e-05,8.035845615273733e-05,8.383057772123617e-05,,0.00026505310380011554,0.00014135807378958494,0.00011025112471343709,0.00035934960897490817,0.00018176241380485532,,0.00014444541573116422,0.0001594019839949412,0.0001823197230503384,0.00017438529184624196,7.126590930441233e-05,0.00017512146852723196,8.471767898899477e-05,0.00013119754805275167,0.00014891035371652833,0.00011313175980690214,9.496315177037734e-05,6.041084869004566e-05,0.00017472664537337095,0.00016548648277754904,0.00014101431529113217,0.00012126639428368875,0.0002129010545209782,0.00015101908287654424,0.0001245157227538434,0.0001578747991275256,0.00015301010980981754,0.0001719559371713002,9.130563882133363e-05,0.00022660184235390757,8.328123964045881e-05,0.0002249197097656715,,0.00016741146860154248,,0.00015472598622938723,0.0001296802008622673,0.00010911974315637345,0.00014502562119307743,0.00018661459224961747,0.00013575398209510523,0.00010718417741295296
Mon-02:00,9.574725552160324e-05,0.00013433673498458717,6.893980788773535e-05,0.00017936573371575258,0.00017344268874979648,0.00011338463799484281,0.0001506702119909667,0.00011701099057064037,0.00010315127191228669,8.863594973593152e-05,6.324183006535948e-05,0.000542753157628378,0.00033031910848881654,0.0001733763448096027,6.594518419483639e-05,0.00013697522456744668,0.00024814753828420876,0.0001438493091234898,0.00017861663388701732,0.00011325481469657315,0.00012504258943781942,0.00016947086480973193,8.107513249872342e-05,7.775703501831608e-05,7.815579678169035e-05,8.265886898856456e-05,,0.00026329522436227554,0.0001410683241105821,0.00011405235144431907,0.0003586363464883193,0.00019312256466765877,,0.000146446777577386,0.00015617490058989492,0.00018382029690260454,0.0001806133379836078,7.450526881824926e-05,0.00017504392253478462,8.471767898899477e-05,0.00013682948524577484,0.00015103250184397805,0.00010812927238221584,9.636319979313275e-05,6.041084869004566e-05,0.00017473247383022872,0.0001629477151090984,0.0001397378088088327,0.00011940075744855507,0.00019887069029990277,0.00014888171889061605,0.00012458246060755403,0.00015836526690618508,0.00015558147214006195,0.0001731618116283266,9.143996380295233e-05,0.0002319971243147149,8.474933462146828e-05,0.0002168222909480195,,0.00017118092750348046,,0.00014282398728866514,0.00012864988146325362,0.00010911974315637345,0.00015011423948055384,0.0001940063991549187,0.00013593303104290197,0.0001089041462226839
Mon-02:15,9.246694002629127e-05,0.00013414015714831087,7.021647099676749e-05,0.0001796522557764894,0.00017442340387666466,0.00012426015738773767,0.0002766384983366115,0.00011934393655806198,0.00010292418879492913,9.038426516117282e-05,6.36764705882353e-05,0.0005458470771075083,0.0003264115309230915,0.0001754708410790441,6.321101856703223e-05,0.00013767465219681688,0.00028190350732751524,0.00014374011283616357,0.00018032052655151597,0.00011170024575292955,0.00012488800555240077,0.00017857587090461304,8.246614899723558e-05,7.574199541329998e-05,8.109022445797664e-05,8.265412202543423e-05,,0.0002629750897310568,0.00014044905518879183,0.00011708870999939062,0.00035768403705862254,0.00019028252695195793,,0.00014655719754131549,0.0001560155384464358,0.00018532087075487074,0.00017646130722536393,7.126590930441233e-05,0.0001776344433449787,8.571132458009729e-05,0.00016173086591638627,0.00014455277553311735,0.0001131133344388554,9.690006957142769e-05,6.315679635777501e-05,0.00017786585223696175,0.00016535382644892733,0.0001406587353291289,0.00011940075744855507,0.00020345523894996632,0.00015886545856172787,0.0001248305885251961,0.00015772726003963618,0.00015596436625754372,0.00016554367774105388,8.977975416171785e-05,0.0002373924062755222,8.166396726621772e-05,0.00022937433091471394,,0.0001755179580988566,,0.00014282398728866514,0.00012936343599849286,0.00010911974315637345,0.00014502562119307743,0.0001868123264020214,0.00013635623764678527,0.00010909275164044489
